order_id,product_id,customer_id,date,size,channel,price,month,day,year
1121869,5036,1402934,12/3/2022,8,affiliate_display,$230.00,12,3,2022
1121870,5101,1402949,12/22/2022,11,affiliate_display,$240.00,12,22,2022
1121871,5110,1402966,12/6/2022,8,email_new_user,$200.00,12,6,2022
1121872,5037,1403086,12/16/2022,11,search_google,$65.00,12,16,2022
1121873,5082,1402622,12/1/2022,8,social_fb,$75.00,12,1,2022
1121874,5042,1402600,12/6/2022,12,affiliate_text,$80.00,12,6,2022
1121875,5052,1403089,12/20/2022,9,Bing,$70.00,12,20,2022
1121876,5074,1402550,12/7/2022,8,email_existing,$125.00,12,7,2022
1121877,5117,1402744,12/22/2022,10,affiliate_text,$60.00,12,22,2022
1121878,5025,1402750,12/8/2022,11,email_existing,$95.00,12,8,2022
1121879,5039,1403058,12/5/2022,8,Bing,$165.00,12,5,2022
1121880,5077,1403001,12/14/2022,10,TikTok,$100.00,12,14,2022
1121881,5050,1402928,12/24/2022,9,social_twitter,$80.00,12,24,2022
1121882,5139,1403019,12/20/2022,12,search_google,$60.00,12,20,2022
1121883,5130,1402933,12/24/2022,9,email_existing,$55.00,12,24,2022
1121884,5052,1402843,12/11/2022,6,search_google,$70.00,12,11,2022
1121885,5136,1402629,12/19/2022,8,email_existing,$35.00,12,19,2022
1121886,5067,1403071,12/19/2022,7,search_google,$95.00,12,19,2022
1121887,5096,1403066,12/28/2022,9,affiliate_display,$190.00,12,28,2022
1121888,5052,1402703,12/29/2022,7,search_google,$70.00,12,29,2022
1121889,5120,1403048,12/17/2022,11,Bing,$60.00,12,17,2022
1121890,5038,1402899,12/1/2022,10,email_existing,$165.00,12,1,2022
1121891,5097,1402977,12/14/2022,5,search_google,$170.00,12,14,2022
1121892,5096,1402531,12/23/2022,9,email_existing,$190.00,12,23,2022
1121893,5091,1402577,12/19/2022,12,search_google,$210.00,12,19,2022
1121894,5075,1402825,12/12/2022,8,search_google,$95.00,12,12,2022
1121895,5137,1402975,12/8/2022,8,affiliate_text,$25.00,12,8,2022
1121896,5019,1402613,12/11/2022,13,email_existing,$90.00,12,11,2022
1121897,5113,1402583,12/3/2022,7,affiliate_text,$190.00,12,3,2022
1121898,5085,1402947,12/24/2022,5,Google,$75.00,12,24,2022
1121899,5017,1402536,12/9/2022,9,social_fb,$100.00,12,9,2022
1121900,5140,1402999,12/22/2022,8,email_new_user,$40.00,12,22,2022
1121901,5073,1402918,12/16/2022,8,social_fb,$55.00,12,16,2022
1121902,5087,1402627,12/22/2022,9,Google,$190.00,12,22,2022
1121903,5072,1402635,12/15/2022,11,email_existing,$95.00,12,15,2022
1121904,5101,1403053,12/2/2022,10,affiliate_display,$240.00,12,2,2022
1121905,5056,1402799,12/2/2022,9,email_existing,$65.00,12,2,2022
1121906,5083,1402569,12/6/2022,4,email_new_user,$105.00,12,6,2022
1121907,5021,1402677,12/13/2022,8,affiliate_display,$65.00,12,13,2022
1121908,5053,1402626,12/27/2022,9,social_twitter,$105.00,12,27,2022
1121909,5140,1403041,12/26/2022,9,affiliate_display,$40.00,12,26,2022
1121910,5086,1402774,12/28/2022,8,email_new_user,$105.00,12,28,2022
1121911,5125,1402887,12/9/2022,11,search_google,$40.00,12,9,2022
1121912,5112,1402775,12/19/2022,9,email_existing,$165.00,12,19,2022
1121913,5078,1402651,12/6/2022,10,search_google,$80.00,12,6,2022
1121914,5048,1402746,12/26/2022,7,social_fb,$190.00,12,26,2022
1121915,5031,1402863,12/30/2022,9,search_google,$75.00,12,30,2022
1121916,5038,1402878,12/31/2022,11,social_twitter,$195.00,12,31,2022
1121917,5018,1402564,12/11/2022,8,search_bing,$75.00,12,11,2022
1121918,5064,1402662,12/7/2022,9,search_google,$55.00,12,7,2022
1121919,5116,1402859,12/7/2022,7,google_search,$165.00,12,7,2022
1121920,5064,1402602,12/10/2022,8,email_new_user,$60.00,12,10,2022
1121921,5016,1402928,12/16/2022,8,email_existing,$60.00,12,16,2022
1121922,5029,1402813,12/31/2022,10,affiliate_display,$120.00,12,31,2022
1121923,5037,1402680,12/8/2022,10,affiliate_display,$65.00,12,8,2022
1121924,5054,1402859,12/14/2022,7,email_existing,$75.00,12,14,2022
1121925,5023,1402910,12/24/2022,9,email_existing,$55.00,12,24,2022
1121926,5057,1403063,12/15/2022,10,Google,$70.00,12,15,2022
1121927,5069,1402918,12/11/2022,5,social_fb,$110.00,12,11,2022
1121928,5006,1402602,12/15/2022,8,email_existing,$80.00,12,15,2022
1121929,5071,1402739,12/12/2022,9,search_yahoo,$60.00,12,12,2022
1121930,5111,1402587,12/14/2022,9,search_bing,$155.00,12,14,2022
1121931,5063,1402977,12/6/2022,3,social_fb,$95.00,12,6,2022
1121932,5003,1402677,1/6/2023,10,TikTok,$115.00,1,6,2023
1121933,5107,1403066,1/3/2023,8,search_google,$215.00,1,3,2023
1121934,5024,1402775,1/7/2023,9,email_newuser,$115.00,1,7,2023
1121935,5130,1403046,1/6/2023,11,social_fb,$55.00,1,6,2023
1121936,5053,1402843,1/2/2023,11,social_tiktok,$105.00,1,2,2023
1121937,5121,1402776,1/5/2023,10,social_twitter,$40.00,1,5,2023
1121938,5099,1403000,1/6/2023,9,search_google,$240.00,1,6,2023
1121939,5061,1403022,1/1/2023,8,social_fb,$85.00,1,1,2023
1121940,5022,1402964,1/1/2023,11,email_existing,$90.00,1,1,2023
1121941,5052,1402841,1/2/2023,5,social_tiktok,$70.00,1,2,2023
1121942,5117,1402561,1/3/2023,11,search_google,$60.00,1,3,2023
1121943,5084,1403097,1/1/2023,12,email_new_user,$95.00,1,1,2023
1121944,5099,1402730,1/5/2023,11,search_google,$240.00,1,5,2023
1121945,5098,1402683,1/5/2023,9,search_yahoo,$195.00,1,5,2023
1121946,5122,1402883,1/6/2023,10,search_google,$35.00,1,6,2023
1121947,5053,1402653,1/4/2023,7,search_bing,$95.00,1,4,2023
1121948,5018,1402968,1/4/2023,4,search_google,$90.00,1,4,2023
1121949,5123,1403095,1/2/2023,10,email_existing,$60.00,1,2,2023
1121950,5069,1402621,1/1/2023,6,email_new_user,$105.00,1,1,2023
1121951,5137,1402907,1/6/2023,7,search_google,$25.00,1,6,2023
1121952,5074,1402730,1/6/2023,9,Google Analytics,$135.00,1,6,2023
1121953,5024,1402668,1/5/2023,8,email_new_user,$105.00,1,5,2023
1121954,5062,1403014,1/1/2023,8,affiliate_display,$105.00,1,1,2023
1121955,5097,1402696,1/7/2023,4,email_existing,$170.00,1,7,2023
1121956,5062,1402897,1/4/2023,7,affiliate_text,$105.00,1,4,2023
1121957,5078,1402533,1/7/2023,8,social_twitter,$80.00,1,7,2023
1121958,5066,1402759,1/8/2023,10,email_existing,$75.00,1,8,2023
1121959,5085,1402933,1/8/2023,5,search_bing,$85.00,1,8,2023
1121960,5054,1402946,1/9/2023,9,social_twitter,$80.00,1,9,2023
1121961,5017,1402541,1/10/2023,8,search_google,$110.00,1,10,2023
1121962,5046,1403063,1/10/2023,11,google_search,$50.00,1,10,2023
1121963,5093,1402884,1/11/2023,6,email_new_user,$50.00,1,11,2023
1121964,5016,1402982,1/11/2023,9,Google Analytics,$65.00,1,11,2023
1121965,5139,1402588,1/12/2023,8,social_fb,$30.00,1,12,2023
1121966,5008,1403028,1/14/2023,8,email_existing,$110.00,1,14,2023
1121967,5023,1403017,1/14/2023,8,affiliate_text,$60.00,1,14,2023
1121968,5134,1402925,1/15/2023,10,email_existing,$30.00,1,15,2023
1121969,5049,1402907,1/16/2023,9,Google,$60.00,1,16,2023
1121970,5073,1402947,1/16/2023,10,affiliate_display,$55.00,1,16,2023
1121971,5123,1402796,1/17/2023,10,social_tiktok,$40.00,1,17,2023
1121972,5075,1402550,1/17/2023,6,social_fb,$90.00,1,17,2023
1121973,5026,1402889,1/18/2023,8,search_google,$110.00,1,18,2023
1121974,5058,1402599,1/18/2023,7,affiliate_display,$100.00,1,18,2023
1121975,5073,1402643,1/21/2023,6,social_fb,$55.00,1,21,2023
1121976,5042,1402732,1/21/2023,7,email_existing,$80.00,1,21,2023
1121977,5029,1402757,1/21/2023,6,Bing,$125.00,1,21,2023
1121978,5140,1402674,1/22/2023,9,email_existing,$50.00,1,22,2023
1121979,5136,1402978,1/22/2023,8,social_fb,$30.00,1,22,2023
1121980,5068,1402878,1/22/2023,5,affiliate_text,$105.00,1,22,2023
1121981,5040,1402530,1/22/2023,12,email_existing,$100.00,1,22,2023
1121982,5021,1402725,1/22/2023,6,email_existing,$60.00,1,22,2023
1121983,5075,1402718,1/23/2023,6,email_new_user,$90.00,1,23,2023
1121984,5075,1402629,1/23/2023,8,search_google,$90.00,1,23,2023
1121985,5071,1403080,1/23/2023,6,email_new_user,$55.00,1,23,2023
1121986,5033,1402702,1/25/2023,9,social_fb,$100.00,1,25,2023
1121987,5028,1402574,1/25/2023,8,GA,$70.00,1,25,2023
1121988,5062,1403010,1/26/2023,11,social_fb,$125.00,1,26,2023
1121989,5064,1402845,1/26/2023,11,search_bing,$55.00,1,26,2023
1121990,5026,1402829,1/26/2023,6,email_new_user,$110.00,1,26,2023
1121991,5069,1402649,1/27/2023,11,social_fb,$105.00,1,27,2023
1121992,5008,1402903,1/27/2023,8,affiliate_text,$110.00,1,27,2023
1121993,5079,1402677,1/27/2023,6,social_fb,$110.00,1,27,2023
1121994,5000,1402560,1/27/2023,11,GA,$95.00,1,27,2023
1121995,5108,1402923,1/28/2023,9,Google Analytics,$220.00,1,28,2023
1121996,5126,1403105,1/28/2023,8,search_google,$40.00,1,28,2023
1121997,5060,1402851,1/28/2023,8,affiliate_text,$90.00,1,28,2023
1121998,5078,1402625,1/28/2023,6,search_bing,$85.00,1,28,2023
1121999,5123,1402576,1/29/2023,11,search_google,$40.00,1,29,2023
1122000,5011,1402869,1/30/2023,10,google_search,$110.00,1,30,2023
1122001,5007,1402859,1/30/2023,11,social_twitter,$55.00,1,30,2023
1122002,5028,1402802,1/30/2023,12,Facebook Ads,$70.00,1,30,2023
1122003,5000,1402746,1/30/2023,12,email_new_user,$95.00,1,30,2023
1122004,5003,1402670,1/31/2023,10,search_google,$120.00,1,31,2023
1122005,5048,1402805,1/31/2023,7,search_google,$200.00,1,31,2023
1122006,5063,1402568,1/31/2023,10,email_existing,$90.00,1,31,2023
1122007,5001,1402665,1/31/2023,11,email_new_user,$95.00,1,31,2023
1122008,5135,1402857,2/1/2023,8,email_new_user,$35.00,2,1,2023
1122009,5023,1402813,2/1/2023,7,affiliate_text,$60.00,2,1,2023
1122010,5139,1402957,2/2/2023,11,affiliate_display,$30.00,2,2,2023
1122011,5035,1402585,2/2/2023,9,search_google,$70.00,2,2,2023
1122012,5028,1402891,2/2/2023,7,affiliate_display,$70.00,2,2,2023
1122013,5139,1402940,2/2/2023,8,social_fb,$30.00,2,2,2023
1122014,5127,1402525,2/2/2023,10,social_fb,$50.00,2,2,2023
1122015,5139,1402951,2/3/2023,9,search_google,$30.00,2,3,2023
1122016,5019,1402839,2/3/2023,8,affiliate_display,$95.00,2,3,2023
1122017,5057,1402625,2/4/2023,11,social_fb,$70.00,2,4,2023
1122018,5125,1403037,2/4/2023,10,search_bing,$65.00,2,4,2023
1122019,5139,1402781,2/4/2023,11,search_google,$30.00,2,4,2023
1122020,5051,1402767,2/5/2023,11,affiliate_display,$70.00,2,5,2023
1122021,5049,1402580,2/5/2023,12,affiliate_display,$60.00,2,5,2023
1122022,5033,1402642,2/5/2023,6,Google,$100.00,2,5,2023
1122023,5012,1402937,2/7/2023,12,search_google,$75.00,2,7,2023
1122024,5018,1402831,2/7/2023,11,social_tiktok,$85.00,2,7,2023
1122025,5038,1402780,2/7/2023,10,social_fb,$85.00,2,7,2023
1122026,5080,1402859,2/7/2023,5,search_google,$115.00,2,7,2023
1122027,5134,1403057,2/7/2023,8,Facebook Ads,$30.00,2,7,2023
1122028,5023,1402856,2/7/2023,10,Bing,$60.00,2,7,2023
1122029,5128,1402913,2/8/2023,8,social_fb,$50.00,2,8,2023
1122030,5057,1402913,2/8/2023,6,email_existing,$70.00,2,8,2023
1122031,5000,1402777,2/8/2023,8,social_fb,$95.00,2,8,2023
1122032,5139,1402819,2/9/2023,11,affiliate_text,$30.00,2,9,2023
1122033,5136,1402757,2/10/2023,11,FB,$30.00,2,10,2023
1122034,5018,1402756,2/10/2023,12,search_google,$85.00,2,10,2023
1122035,5119,1402677,2/11/2023,11,Yahoo,$60.00,2,11,2023
1122036,5125,1403063,2/12/2023,10,search_bing,$65.00,2,12,2023
1122037,5064,1402805,2/12/2023,6,search_google,$55.00,2,12,2023
1122038,5019,1402654,2/13/2023,11,affiliate_text,$95.00,2,13,2023
1122039,5075,1402601,2/14/2023,11,Google,$90.00,2,14,2023
1122040,5139,1402603,2/14/2023,11,affiliate_text,$30.00,2,14,2023
1122041,5023,1403076,2/14/2023,9,email_newuser,$60.00,2,14,2023
1122042,5137,1402565,2/15/2023,10,Google Analytics,$30.00,2,15,2023
1122043,5126,1403036,2/15/2023,9,search_google,$40.00,2,15,2023
1122044,5091,1402641,2/15/2023,7,email_existing,$250.00,2,15,2023
1122045,5021,1402628,2/16/2023,9,Bing,$60.00,2,16,2023
1122046,5030,1402983,2/16/2023,10,search_google,$105.00,2,16,2023
1122047,5141,1402651,2/16/2023,8,affiliate_text,$60.00,2,16,2023
1122048,5086,1402982,2/16/2023,8,Twitter,$100.00,2,16,2023
1122049,5123,1402745,2/16/2023,8,email_existing,$40.00,2,16,2023
1122050,5049,1402933,2/16/2023,11,search_google,$60.00,2,16,2023
1122051,5080,1402737,2/17/2023,5,search_yahoo,$115.00,2,17,2023
1122052,5048,1402935,2/17/2023,6,social_fb,$200.00,2,17,2023
1122053,5136,1402602,2/17/2023,9,search_google,$30.00,2,17,2023
1122054,5059,1403104,2/17/2023,6,search_google,$85.00,2,17,2023
1122055,5100,1402891,2/18/2023,9,email_existing,$175.00,2,18,2023
1122056,5119,1403046,2/19/2023,10,search_google,$60.00,2,19,2023
1122057,5006,1403072,2/19/2023,7,email_existing,$85.00,2,19,2023
1122058,5054,1402530,2/20/2023,9,email_new_user,$80.00,2,20,2023
1122059,5045,1402772,2/20/2023,11,email_existing,$125.00,2,20,2023
1122060,5010,1402633,2/20/2023,8,search_google,$80.00,2,20,2023
1122061,5139,1402827,2/21/2023,8,email_new_user,$30.00,2,21,2023
1122062,5139,1402537,2/21/2023,10,email_existing,$30.00,2,21,2023
1122063,5070,1402687,2/21/2023,8,search_yahoo,$125.00,2,21,2023
1122064,5023,1402850,2/22/2023,11,search_google,$60.00,2,22,2023
1122065,5035,1402945,2/22/2023,7,email_existing,$70.00,2,22,2023
1122066,5054,1402897,2/23/2023,5,email_new_user,$80.00,2,23,2023
1122067,5061,1402534,2/24/2023,10,email_new_user,$85.00,2,24,2023
1122068,5036,1402652,2/24/2023,12,email_existing,$240.00,2,24,2023
1122069,5038,1402966,2/24/2023,6,email_existing,$85.00,2,24,2023
1122070,5093,1402552,2/25/2023,7,email_existing,$50.00,2,25,2023
1122071,5032,1402760,2/25/2023,7,email_newuser,$110.00,2,25,2023
1122072,5025,1402921,2/25/2023,12,TikTok,$95.00,2,25,2023
1122073,5137,1402875,2/25/2023,11,email_existing,$30.00,2,25,2023
1122074,5077,1402599,2/26/2023,9,affiliate_text,$110.00,2,26,2023
1122075,5071,1402890,2/26/2023,9,affiliate_text,$55.00,2,26,2023
1122076,5088,1402553,2/26/2023,11,search_google,$90.00,2,26,2023
1122077,5137,1402741,2/27/2023,8,Google,$30.00,2,27,2023
1122078,5129,1402927,2/27/2023,9,email_newuser,$40.00,2,27,2023
1122079,5019,1402973,2/27/2023,11,search_google,$95.00,2,27,2023
1122080,5139,1403011,2/27/2023,11,email_new_user,$30.00,2,27,2023
1122081,5011,1402802,2/28/2023,9,affiliate_display,$110.00,2,28,2023
1122082,5023,1402895,2/28/2023,9,search_google,$60.00,2,28,2023
1122083,5044,1402612,2/28/2023,9,email_existing,$75.00,2,28,2023
1122084,5023,1402858,2/28/2023,6,search_google,$60.00,2,28,2023
1122085,5121,1403015,2/28/2023,8,social_twitter,$60.00,2,28,2023
1122086,5065,1402806,2/28/2023,10,email_existing,$95.00,2,28,2023
1122087,5087,1402997,3/1/2023,11,affiliate_text,$205.00,3,1,2023
1122088,5123,1402573,3/1/2023,10,email_existing,$40.00,3,1,2023
1122089,5044,1402756,3/1/2023,8,email_new_user,$75.00,3,1,2023
1122090,5110,1402937,3/1/2023,11,email_new_user,$215.00,3,1,2023
1122091,5139,1402989,3/1/2023,11,affiliate_display,$30.00,3,1,2023
1122092,5139,1402960,3/1/2023,9,email_newuser,$30.00,3,1,2023
1122093,5049,1402632,3/1/2023,6,Google Analytics,$60.00,3,1,2023
1122094,5058,1402996,3/2/2023,9,email_existing,$100.00,3,2,2023
1122095,5083,1402664,3/2/2023,5,email_existing,$115.00,3,2,2023
1122096,5010,1403004,3/3/2023,11,social_fb,$80.00,3,3,2023
1122097,5136,1402670,3/3/2023,8,search_google,$30.00,3,3,2023
1122098,5049,1402887,3/4/2023,6,google_search,$60.00,3,4,2023
1122099,5010,1402842,3/4/2023,8,social_tiktok,$80.00,3,4,2023
1122100,5125,1402946,3/5/2023,11,social_tiktok,$65.00,3,5,2023
1122101,5126,1403082,3/5/2023,9,social_twitter,$40.00,3,5,2023
1122102,5053,1402753,3/5/2023,8,search_bing,$100.00,3,5,2023
1122103,5129,1402565,3/5/2023,10,social_tiktok,$40.00,3,5,2023
1122104,5139,1402881,3/6/2023,9,search_google,$30.00,3,6,2023
1122105,5060,1402614,3/6/2023,7,Google Analytics,$90.00,3,6,2023
1122106,5031,1402771,3/6/2023,10,email_existing,$85.00,3,6,2023
1122107,5047,1402872,3/7/2023,6,email_new_user,$80.00,3,7,2023
1122108,5027,1402595,3/7/2023,11,affiliate_text,$135.00,3,7,2023
1122109,5031,1402930,3/7/2023,10,affiliate_text,$85.00,3,7,2023
1122110,5032,1402737,3/7/2023,6,email_existing,$110.00,3,7,2023
1122111,5066,1402969,3/7/2023,5,social_twitter,$75.00,3,7,2023
1122112,5047,1402763,3/7/2023,9,TikTok,$80.00,3,7,2023
1122113,5047,1402554,3/7/2023,9,search_google,$80.00,3,7,2023
1122114,5137,1402637,3/8/2023,11,email_new_user,$30.00,3,8,2023
1122115,5137,1402643,3/8/2023,11,search_google,$30.00,3,8,2023
1122116,5134,1402595,3/8/2023,11,email_new_user,$30.00,3,8,2023
1122117,5093,1402586,3/8/2023,11,search_google,$50.00,3,8,2023
1122118,5137,1402525,3/8/2023,11,email_existing,$30.00,3,8,2023
1122119,5002,1403051,3/9/2023,9,email_existing,$100.00,3,9,2023
1122120,5128,1402695,3/9/2023,9,email_existing,$50.00,3,9,2023
1122121,5016,1402583,3/9/2023,8,email_existing,$65.00,3,9,2023
1122122,5041,1402804,3/9/2023,12,search_google,$200.00,3,9,2023
1122123,5049,1402859,3/10/2023,12,email_existing,$60.00,3,10,2023
1122124,5126,1402943,3/10/2023,9,search_google,$40.00,3,10,2023
1122125,5065,1402688,3/10/2023,5,affiliate_text,$95.00,3,10,2023
1122126,5134,1403019,3/10/2023,9,email_new_user,$30.00,3,10,2023
1122127,5046,1403084,3/10/2023,11,social_tiktok,$50.00,3,10,2023
1122128,5124,1402905,3/11/2023,11,email_existing,$65.00,3,11,2023
1122129,5139,1402741,3/11/2023,8,affiliate_display,$30.00,3,11,2023
1122130,5046,1402869,3/11/2023,10,search_yahoo,$50.00,3,11,2023
1122131,5137,1403047,3/11/2023,9,social_fb,$30.00,3,11,2023
1122132,5127,1402691,3/12/2023,8,email_new_user,$50.00,3,12,2023
1122133,5087,1402604,3/12/2023,11,affiliate_text,$205.00,3,12,2023
1122134,5137,1403099,3/12/2023,10,email_new_user,$30.00,3,12,2023
1122135,5079,1402786,3/13/2023,5,search_google,$110.00,3,13,2023
1122136,5034,1402917,3/13/2023,12,email_existing,$250.00,3,13,2023
1122137,5046,1402802,3/13/2023,7,email_existing,$50.00,3,13,2023
1122138,5046,1402609,3/13/2023,8,affiliate_text,$50.00,3,13,2023
1122139,5075,1402670,3/13/2023,11,search_google,$90.00,3,13,2023
1122140,5129,1402948,3/14/2023,8,email_newuser,$40.00,3,14,2023
1122141,5093,1402886,3/14/2023,7,search_google,$50.00,3,14,2023
1122142,5083,1402602,3/14/2023,8,email_new_user,$115.00,3,14,2023
1122143,5122,1402547,3/15/2023,8,search_google,$45.00,3,15,2023
1122144,5049,1402640,3/15/2023,11,affiliate_display,$60.00,3,15,2023
1122145,5052,1402689,3/15/2023,5,Google,$70.00,3,15,2023
1122146,5138,1402890,3/15/2023,10,search_bing,$40.00,3,15,2023
1122147,5073,1402603,3/15/2023,5,affiliate_text,$55.00,3,15,2023
1122148,5016,1402831,3/16/2023,11,email_new_user,$65.00,3,16,2023
1122149,5009,1403018,3/16/2023,7,social_fb,$60.00,3,16,2023
1122150,5135,1402560,3/16/2023,10,social_fb,$35.00,3,16,2023
1122151,5049,1402529,3/17/2023,9,Bing,$60.00,3,17,2023
1122152,5029,1402854,3/17/2023,12,search_google,$125.00,3,17,2023
1122153,5028,1402824,3/17/2023,7,search_google,$70.00,3,17,2023
1122154,5135,1402876,3/17/2023,8,search_google,$35.00,3,17,2023
1122155,5139,1402545,3/17/2023,9,search_google,$30.00,3,17,2023
1122156,5061,1402961,3/18/2023,10,search_google,$85.00,3,18,2023
1122157,5038,1402913,3/18/2023,8,affiliate_text,$85.00,3,18,2023
1122158,5037,1402697,3/19/2023,6,email_new_user,$80.00,3,19,2023
1122159,5141,1402594,3/20/2023,11,affiliate_text,$60.00,3,20,2023
1122160,5021,1402526,3/21/2023,11,social_fb,$60.00,3,21,2023
1122161,5049,1402870,3/21/2023,11,Google Analytics,$60.00,3,21,2023
1122162,5001,1402838,3/22/2023,11,affiliate_display,$95.00,3,22,2023
1122163,5006,1402535,3/22/2023,6,search_google,$85.00,3,22,2023
1122164,5093,1402949,3/23/2023,8,email_new_user,$50.00,3,23,2023
1122165,5072,1402860,3/23/2023,10,affiliate_display,$95.00,3,23,2023
1122166,5052,1403039,3/23/2023,6,email_existing,$70.00,3,23,2023
1122167,5038,1402979,3/24/2023,6,affiliate_text,$85.00,3,24,2023
1122168,5007,1403094,3/25/2023,12,email_existing,$55.00,3,25,2023
1122169,5118,1402541,3/26/2023,9,email_existing,$55.00,3,26,2023
1122170,5121,1402606,3/26/2023,11,affiliate_display,$60.00,3,26,2023
1122171,5072,1402726,3/26/2023,8,Bing,$95.00,3,26,2023
1122172,5134,1402974,3/27/2023,8,email_new_user,$30.00,3,27,2023
1122173,5068,1402955,3/27/2023,6,email_new_user,$105.00,3,27,2023
1122174,5020,1402731,3/27/2023,7,social_fb,$90.00,3,27,2023
1122175,5079,1403031,3/27/2023,9,affiliate_text,$110.00,3,27,2023
1122176,5137,1402721,3/29/2023,9,search_google,$30.00,3,29,2023
1122177,5007,1402778,3/29/2023,11,affiliate_text,$55.00,3,29,2023
1122178,5059,1403009,3/30/2023,11,email_new_user,$85.00,3,30,2023
1122179,5029,1402915,3/30/2023,9,affiliate_display,$125.00,3,30,2023
1122180,5073,1402919,3/30/2023,8,affiliate_display,$55.00,3,30,2023
1122181,5044,1402701,3/31/2023,7,search_google,$75.00,3,31,2023
1122182,5136,1402859,3/31/2023,8,email_existing,$30.00,3,31,2023
1122183,5038,1402629,3/31/2023,11,Google,$85.00,3,31,2023
1122184,5054,1403092,3/31/2023,6,email_existing,$80.00,3,31,2023
1122185,5082,1403097,3/31/2023,9,email_new_user,$70.00,3,31,2023
1122186,5079,1403080,3/31/2023,5,email_new_user,$110.00,3,31,2023
1122187,5079,1403019,4/2/2023,9,Google,$110.00,4,2,2023
1122188,5021,1403004,4/2/2023,6,email_existing,$60.00,4,2,2023
1122189,5026,1402591,4/2/2023,7,search_google,$110.00,4,2,2023
1122190,5017,1403027,4/3/2023,6,email_existing,$110.00,4,3,2023
1122191,5077,1402770,4/4/2023,10,social_tiktok,$110.00,4,4,2023
1122192,5139,1402966,4/4/2023,11,Bing,$30.00,4,4,2023
1122193,5014,1402679,4/5/2023,10,search_yahoo,$80.00,4,5,2023
1122194,5139,1402814,4/5/2023,9,search_google,$30.00,4,5,2023
1122195,5058,1402780,4/6/2023,5,social_tiktok,$100.00,4,6,2023
1122196,5071,1402561,4/6/2023,8,email_existing,$55.00,4,6,2023
1122197,5034,1402855,4/6/2023,9,email_new_user,$250.00,4,6,2023
1122198,5042,1403028,4/7/2023,12,affiliate_display,$80.00,4,7,2023
1122199,5020,1402918,4/7/2023,7,search_google,$90.00,4,7,2023
1122200,5025,1402573,4/7/2023,6,email_existing,$95.00,4,7,2023
1122201,5046,1402632,4/7/2023,7,Google,$50.00,4,7,2023
1122202,5085,1402564,4/8/2023,7,Yahoo,$85.00,4,8,2023
1122203,5068,1402589,4/8/2023,7,email_new_user,$105.00,4,8,2023
1122204,5024,1402873,4/8/2023,11,email_existing,$115.00,4,8,2023
1122205,5073,1402825,4/9/2023,7,email_newuser,$55.00,4,9,2023
1122206,5139,1402708,4/9/2023,9,affiliate_text,$30.00,4,9,2023
1122207,5070,1402788,4/11/2023,6,search_google,$125.00,4,11,2023
1122208,5004,1402593,4/11/2023,9,email_existing,$100.00,4,11,2023
1122209,5137,1402793,4/12/2023,8,affiliate_display,$30.00,4,12,2023
1122210,5007,1402556,4/12/2023,8,search_google,$55.00,4,12,2023
1122211,5138,1402733,4/12/2023,8,social_fb,$40.00,4,12,2023
1122212,5051,1402796,4/13/2023,11,Bing,$70.00,4,13,2023
1122213,5009,1402759,4/13/2023,10,email_new_user,$60.00,4,13,2023
1122214,5137,1403014,4/14/2023,11,search_google,$30.00,4,14,2023
1122215,5010,1402678,4/14/2023,9,social_fb,$80.00,4,14,2023
1122216,5021,1402762,4/14/2023,11,email_new_user,$60.00,4,14,2023
1122217,5139,1402652,4/15/2023,10,Twitter,$30.00,4,15,2023
1122218,5022,1402782,4/15/2023,6,email_new_user,$110.00,4,15,2023
1122219,5067,1402689,4/15/2023,9,email_existing,$90.00,4,15,2023
1122220,5100,1403083,4/15/2023,8,GA,$175.00,4,15,2023
1122221,5032,1402607,4/15/2023,6,search_google,$110.00,4,15,2023
1122222,5071,1403030,4/16/2023,8,search_google,$55.00,4,16,2023
1122223,5139,1402976,4/16/2023,8,email_existing,$30.00,4,16,2023
1122224,5098,1402933,4/16/2023,11,email_new_user,$235.00,4,16,2023
1122225,5017,1402578,4/16/2023,11,social_fb,$110.00,4,16,2023
1122226,5134,1402720,4/16/2023,9,GA,$30.00,4,16,2023
1122227,5047,1402606,4/17/2023,9,email_newuser,$80.00,4,17,2023
1122228,5082,1402523,4/17/2023,8,email_existing,$70.00,4,17,2023
1122229,5137,1402966,4/18/2023,10,email_existing,$30.00,4,18,2023
1122230,5077,1403007,4/18/2023,11,search_google,$110.00,4,18,2023
1122231,5072,1402695,4/19/2023,10,search_google,$95.00,4,19,2023
1122232,5049,1402687,4/19/2023,12,email_new_user,$60.00,4,19,2023
1122233,5067,1402738,4/19/2023,10,Google,$90.00,4,19,2023
1122234,5061,1402849,4/19/2023,5,search_google,$85.00,4,19,2023
1122235,5044,1402654,4/20/2023,10,social_tiktok,$75.00,4,20,2023
1122236,5129,1403025,4/20/2023,10,email_existing,$40.00,4,20,2023
1122237,5128,1402996,4/20/2023,11,search_google,$50.00,4,20,2023
1122238,5012,1403008,4/21/2023,11,social_fb,$75.00,4,21,2023
1122239,5138,1402996,4/21/2023,10,email_new_user,$40.00,4,21,2023
1122240,5075,1402625,4/22/2023,10,social_fb,$90.00,4,22,2023
1122241,5139,1402774,4/22/2023,11,search_google,$30.00,4,22,2023
1122242,5023,1402596,4/22/2023,9,email_existing,$60.00,4,22,2023
