ActivityID,ActivityType,ActivityTime,PageURL,UserAgent,ReferrerURL,DeviceID
59839,view_product,2023-02-09 15:09:34,www.beautyshop.com/product/9068,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_3 like Mac OS X; hne-IN) AppleWebKit/534.23.1 Version/4.0.5 Mobile/8B115 Safari/6534.23.1,NULL,5ba4519e-5d01-46e2-8c69-5002383c3710
59840,email_open,2023-02-09 16:20:04,www.beautyshop.com/email/?campaign=love_yourself_valentine,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.37.4 Version/4.1 Safari/533.37.4,Mail Client,87A2CABE-1FDC-41E5-B007-9C3D73A21C38
59841,visit_site,2023-02-09 16:26:33,www.beautyshop.com,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.37.4 Version/4.1 Safari/533.37.4,Mail Client,87A2CABE-1FDC-41E5-B007-9C3D73A21C38
59842,search,2023-02-09 16:27:13,www.beautyshop.com/search/?query=skinlove+laboratories,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.37.4 Version/4.1 Safari/533.37.4,NULL,87A2CABE-1FDC-41E5-B007-9C3D73A21C38
59843,view_product,2023-02-09 16:32:36,www.beautyshop.com/product/9008,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.37.4 Version/4.1 Safari/533.37.4,Mail Client,87A2CABE-1FDC-41E5-B007-9C3D73A21C38
59844,view_product,2023-02-09 17:36:24,www.beautyshop.com/product/9043,Chrome/10.89.(X11; Linux i686; raj-IN) Presto/2.9.164 Version/12.00,NULL,57e0d15c-81dd-4d71-8dec-5cfdedc2a30e
59845,impression,2023-02-09 21:09:36,null,Mozilla/5.0 (Android 4.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,www.facebook.com,5F372911-19AE-400C-9403-772B22650B2F
59846,visit_site,2023-02-09 21:11:20,www.beautyshop.com,Mozilla/5.0 (Android 4.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,www.facebook.com,5F372911-19AE-400C-9403-772B22650B2F
59847,search,2023-02-09 21:12:58,www.beautyshop.com/search/?query=bellacanvas+colors,Mozilla/5.0 (Android 4.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,NULL,5F372911-19AE-400C-9403-772B22650B2F
59848,view_product,2023-02-09 21:14:43,www.beautyshop.com/product/9032,Mozilla/5.0 (Android 4.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,www.facebook.com,5F372911-19AE-400C-9403-772B22650B2F
59849,visit_site,2023-02-09 23:04:01,www.beautyshop.com,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/24.0.857.0 Mobile/65X379 Safari/535.2",NULL,NULL
59850,search,2023-02-09 23:08:16,www.beautyshop.com/search/?query=stardust+beauty,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/24.0.857.0 Mobile/65X379 Safari/535.2",NULL,NULL
59851,view_product,2023-02-09 23:13:06,www.beautyshop.com/product/9007,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/24.0.857.0 Mobile/65X379 Safari/535.2",NULL,NULL
59852,add_to_cart,2023-02-10 1:14:55,www.beautyshop.com/cart,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/61.0.801.0 Safari/534.1",NULL,NULL
59853,checkout,2023-02-10 1:20:08,www.beautyshop.com/checkout,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/61.0.801.0 Safari/534.1",www.beautyshop.com/product/9100,NULL
59854,search,2023-02-10 2:12:54,www.beautyshop.com/search/?query=fragrance+fantasia,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.0.20) Gecko/9802-08-28 05:05:32 Firefox/4.0,NULL,1685d46b-1947-44b9-940f-5b75bc472416
59855,view_product,2023-02-10 2:13:09,www.beautyshop.com/product/9043,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.0.20) Gecko/9802-08-28 05:05:32 Firefox/4.0,NULL,1685d46b-1947-44b9-940f-5b75bc472416
59856,add_to_cart,2023-02-10 2:19:04,www.beautyshop.com/cart,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.0.20) Gecko/9802-08-28 05:05:32 Firefox/4.0,NULL,1685d46b-1947-44b9-940f-5b75bc472416
59857,checkout,2023-02-10 2:25:49,www.beautyshop.com/checkout,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.0.20) Gecko/9802-08-28 05:05:32 Firefox/4.0,www.beautyshop.com/product/9043,1685d46b-1947-44b9-940f-5b75bc472416
59858,purchase,2023-02-10 2:32:03,www.beautyshop.com/complete,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.0.20) Gecko/9802-08-28 05:05:32 Firefox/4.0,www.beautyshop.com/checkout,1685d46b-1947-44b9-940f-5b75bc472416
59859,impression,2023-02-10 2:45:09,null,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.810.0 Safari/535.0",www.google.com,NULL
59860,visit_site,2023-02-10 2:48:53,www.beautyshop.com,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.810.0 Safari/535.0",www.google.com,NULL
59861,search,2023-02-10 2:54:09,www.beautyshop.com/search/?query=gentle+hydrating+for+dry+hair,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.810.0 Safari/535.0",NULL,NULL
59862,view_product,2023-02-10 2:58:33,www.beautyshop.com/product/9001,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.810.0 Safari/535.0",www.facebook.com,NULL
59863,email_open,2023-02-10 3:12:53,www.beautyshop.com/email/?campaign=spring_awakening,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:4.0; tcy-IN) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.27.7",Mail Client,CC1506A6-D901-486F-886A-9FFDE1871D9F
59864,visit_site,2023-02-10 3:17:11,www.beautyshop.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:4.0; tcy-IN) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.27.7",Mail Client,CC1506A6-D901-486F-886A-9FFDE1871D9F
59865,search,2023-02-10 3:24:24,www.beautyshop.com/search/?query=radiance+boosting+sheet+mask,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:4.0; tcy-IN) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.27.7",NULL,CC1506A6-D901-486F-886A-9FFDE1871D9F
59866,view_product,2023-02-10 3:28:58,www.beautyshop.com/product/9064,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:4.0; tcy-IN) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.27.7",Mail Client,CC1506A6-D901-486F-886A-9FFDE1871D9F
59867,add_to_cart,2023-02-10 3:37:46,www.beautyshop.com/cart,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:4.0; tcy-IN) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.27.7",NULL,CC1506A6-D901-486F-886A-9FFDE1871D9F
59868,search,2023-02-10 3:49:39,www.beautyshop.com/search/?query=health,Chrome/10.65.(X11; Linux i686; ts-ZA) Presto/2.9.166 Version/10.00,NULL,71F8AA8C-99E8-4ADA-B1AB-307A332DC448
59869,visit_site,2023-02-10 3:50:18,www.beautyshop.com,Chrome/10.65.(X11; Linux i686; ts-ZA) Presto/2.9.166 Version/10.00,NULL,71F8AA8C-99E8-4ADA-B1AB-307A332DC448
59870,view_product,2023-02-10 3:51:19,www.beautyshop.com/product/9030,Chrome/10.65.(X11; Linux i686; ts-ZA) Presto/2.9.166 Version/10.00,NULL,71F8AA8C-99E8-4ADA-B1AB-307A332DC448
59871,add_to_cart,2023-02-10 3:53:10,www.beautyshop.com/cart,Chrome/10.65.(X11; Linux i686; ts-ZA) Presto/2.9.166 Version/10.00,NULL,71F8AA8C-99E8-4ADA-B1AB-307A332DC448
59872,checkout,2023-02-10 3:58:27,www.beautyshop.com/checkout,Chrome/10.65.(X11; Linux i686; ts-ZA) Presto/2.9.166 Version/10.00,www.beautyshop.com/product/9030,71F8AA8C-99E8-4ADA-B1AB-307A332DC448
59873,impression,2023-02-10 4:46:33,null,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:5.0; yi-US) AppleWebKit/534.46.5 Version/4.0 Safari/534.46.5,www.yahoo.com,NULL
59874,impression,2023-02-10 4:49:00,null,Mozilla/5.0 (Windows NT 6.2; ln-CD; rv:1.9.2.20) Gecko/2043-12-17 08:53:29 Firefox/3.8,www.google.com,123720B4-478D-4BD2-B982-F394C075B19D
59875,visit_site,2023-02-10 4:50:23,www.beautyshop.com,Mozilla/5.0 (Windows NT 6.2; ln-CD; rv:1.9.2.20) Gecko/2043-12-17 08:53:29 Firefox/3.8,www.google.com,123720B4-478D-4BD2-B982-F394C075B19D
59876,visit_site,2023-02-10 4:51:05,www.beautyshop.com,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:5.0; yi-US) AppleWebKit/534.46.5 Version/4.0 Safari/534.46.5,www.yahoo.com,NULL
59877,search,2023-02-10 4:55:02,www.beautyshop.com/search/?query=pro+kit,Mozilla/5.0 (Windows NT 6.2; ln-CD; rv:1.9.2.20) Gecko/2043-12-17 08:53:29 Firefox/3.8,NULL,123720B4-478D-4BD2-B982-F394C075B19D
59878,search,2023-02-10 4:56:49,www.beautyshop.com/search/?query=woody+fragrance+cologne,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:5.0; yi-US) AppleWebKit/534.46.5 Version/4.0 Safari/534.46.5,NULL,NULL
59879,view_product,2023-02-10 4:59:22,www.beautyshop.com/product/9117,Mozilla/5.0 (Windows NT 6.2; ln-CD; rv:1.9.2.20) Gecko/2043-12-17 08:53:29 Firefox/3.8,www.google.com,123720B4-478D-4BD2-B982-F394C075B19D
59880,view_product,2023-02-10 5:01:21,www.beautyshop.com/product/9073,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:5.0; yi-US) AppleWebKit/534.46.5 Version/4.0 Safari/534.46.5,www.bing.com,NULL
59881,impression,2023-02-10 5:58:58,null,Opera/9.14.(X11; Linux i686; ko-KR) Presto/2.9.161 Version/12.00,www.yahoo.com,a5a6ca01-755d-4722-9267-497fc76e537b
59882,visit_site,2023-02-10 6:02:28,www.beautyshop.com,Opera/9.14.(X11; Linux i686; ko-KR) Presto/2.9.161 Version/12.00,www.yahoo.com,a5a6ca01-755d-4722-9267-497fc76e537b
59883,search,2023-02-10 6:07:23,www.beautyshop.com/search/?query=beauty,Opera/9.14.(X11; Linux i686; ko-KR) Presto/2.9.161 Version/12.00,NULL,a5a6ca01-755d-4722-9267-497fc76e537b
59884,view_product,2023-02-10 6:11:41,www.beautyshop.com/product/9046,Opera/9.14.(X11; Linux i686; ko-KR) Presto/2.9.161 Version/12.00,www.yahoo.com,a5a6ca01-755d-4722-9267-497fc76e537b
59885,email_open,2023-02-10 6:30:34,www.beautyshop.com/email/?campaign=love_yourself_valentine,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/54.0.883.0 Mobile/14Y579 Safari/535.1",Mail Client,A6BE5C6F-E02F-4FB9-A06A-E08FE370BC85
59886,visit_site,2023-02-10 6:34:10,www.beautyshop.com,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/54.0.883.0 Mobile/14Y579 Safari/535.1",Mail Client,A6BE5C6F-E02F-4FB9-A06A-E08FE370BC85
59887,visit_site,2023-02-10 6:38:28,www.beautyshop.com,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.9k1501.0 Mobile/55J298 Safari/535.1",NULL,NULL
59888,search,2023-02-10 6:38:57,www.beautyshop.com/search/?query=long-wear+gel+eyeliner,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/54.0.883.0 Mobile/14Y579 Safari/535.1",NULL,A6BE5C6F-E02F-4FB9-A06A-E08FE370BC85
59889,view_product,2023-02-10 6:41:29,www.beautyshop.com/product/9033,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/54.0.883.0 Mobile/14Y579 Safari/535.1",Mail Client,A6BE5C6F-E02F-4FB9-A06A-E08FE370BC85
59890,search,2023-02-10 6:43:09,www.beautyshop.com/search/?query=soothing+chamomile+eye,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.9k1501.0 Mobile/55J298 Safari/535.1",NULL,NULL
59891,add_to_cart,2023-02-10 6:45:23,www.beautyshop.com/cart,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/54.0.883.0 Mobile/14Y579 Safari/535.1",NULL,A6BE5C6F-E02F-4FB9-A06A-E08FE370BC85
59892,view_product,2023-02-10 6:49:34,www.beautyshop.com/product/9019,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.9k1501.0 Mobile/55J298 Safari/535.1",NULL,NULL
59893,visit_site,2023-02-10 7:17:26,www.beautyshop.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),NULL,A0678797-EBEB-4E82-A325-D9BA72D09E3D
59894,search,2023-02-10 7:24:55,www.beautyshop.com/search/?query=beauty,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),NULL,A0678797-EBEB-4E82-A325-D9BA72D09E3D
59895,visit_site,2023-02-10 7:24:57,www.beautyshop.com,"Chrome/14.2 (iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/05O258 Safari/533.0",NULL,NULL
59896,search,2023-02-10 7:25:37,www.beautyshop.com/search/?query=sun-kissed+bronzer,"Chrome/14.2 (iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/05O258 Safari/533.0",NULL,NULL
59897,email_open,2023-02-10 7:26:11,www.beautyshop.com/email/?campaign=spring_awakening,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Mail Client,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59898,view_product,2023-02-10 7:27:35,www.beautyshop.com/product/9052,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),NULL,A0678797-EBEB-4E82-A325-D9BA72D09E3D
59899,visit_site,2023-02-10 7:30:33,www.beautyshop.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Mail Client,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59900,view_product,2023-02-10 7:32:26,www.beautyshop.com/product/9114,"Chrome/14.2 (iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/05O258 Safari/533.0",NULL,NULL
59901,add_to_cart,2023-02-10 7:33:08,www.beautyshop.com/cart,"Chrome/14.2 (iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/05O258 Safari/533.0",NULL,NULL
59902,add_to_cart,2023-02-10 7:33:45,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),NULL,A0678797-EBEB-4E82-A325-D9BA72D09E3D
59903,search,2023-02-10 7:33:54,www.beautyshop.com/search/?query=lush+lashes+lengthening+mascara,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),NULL,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59904,checkout,2023-02-10 7:35:16,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),www.beautyshop.com/product/9052,A0678797-EBEB-4E82-A325-D9BA72D09E3D
59905,checkout,2023-02-10 7:37:41,www.beautyshop.com/checkout,"Chrome/14.2 (iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/05O258 Safari/533.0",www.beautyshop.com/product/9114,NULL
59906,purchase,2023-02-10 7:38:50,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),www.beautyshop.com/checkout,A0678797-EBEB-4E82-A325-D9BA72D09E3D
59907,view_product,2023-02-10 7:41:11,www.beautyshop.com/product/9065,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Mail Client,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59908,purchase,2023-02-10 7:44:28,www.beautyshop.com/complete,"Chrome/14.2 (iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/05O258 Safari/533.0",www.beautyshop.com/checkout,NULL
59909,add_to_cart,2023-02-10 7:45:35,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),NULL,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59910,checkout,2023-02-10 7:48:09,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),www.beautyshop.com/product/9065,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59911,purchase,2023-02-10 7:48:55,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),www.beautyshop.com/checkout,F1DD755C-97BF-453D-B6F5-A9D7C20E5B58
59912,view_product,2023-02-10 8:00:42,www.beautyshop.com/product/9059,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.897.0 Safari/533.0",NULL,NULL
59913,view_product,2023-02-10 8:18:00,www.beautyshop.com/product/9031,Chrome/10.31.(X11; Linux i686; eu-FR) Presto/2.9.182 Version/10.00,NULL,0AE90E45-D6FE-434A-BF26-3497046623CD
59914,impression,2023-02-10 9:55:23,null,Chrome/10.7.(Windows NT 6.0; am-ET) Presto/2.9.186 Version/11.00,www.facebook.com,NULL
59915,visit_site,2023-02-10 10:00:08,www.beautyshop.com,Chrome/10.7.(Windows NT 6.0; am-ET) Presto/2.9.186 Version/11.00,www.facebook.com,NULL
59916,search,2023-02-10 10:03:27,www.beautyshop.com/search/?query=perfect+matte+lipstick,Chrome/10.7.(Windows NT 6.0; am-ET) Presto/2.9.186 Version/11.00,NULL,NULL
59917,view_product,2023-02-10 10:08:47,www.beautyshop.com/product/9105,Chrome/10.7.(Windows NT 6.0; am-ET) Presto/2.9.186 Version/11.00,www.bing.com,NULL
59918,impression,2023-02-10 11:33:22,null,Opera/9.83.(X11; Linux x86_64; fy-DE) Presto/2.9.173 Version/10.00,www.yahoo.com,21a3b54c-9985-4416-a279-b6a16704622d
59919,visit_site,2023-02-10 11:37:56,www.beautyshop.com,Opera/9.83.(X11; Linux x86_64; fy-DE) Presto/2.9.173 Version/10.00,www.yahoo.com,21a3b54c-9985-4416-a279-b6a16704622d
59920,search,2023-02-10 11:43:47,www.beautyshop.com/search/?query=woody+fragrance,Opera/9.83.(X11; Linux x86_64; fy-DE) Presto/2.9.173 Version/10.00,NULL,21a3b54c-9985-4416-a279-b6a16704622d
59921,view_product,2023-02-10 11:49:24,www.beautyshop.com/product/9073,Opera/9.83.(X11; Linux x86_64; fy-DE) Presto/2.9.173 Version/10.00,www.facebook.com,21a3b54c-9985-4416-a279-b6a16704622d
59922,email_open,2023-02-10 12:06:31,www.beautyshop.com/email/?campaign=fall_fashion,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),Mail Client,NULL
59923,visit_site,2023-02-10 12:07:44,www.beautyshop.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),Mail Client,NULL
59924,search,2023-02-10 12:10:33,www.beautyshop.com/search/?query=hair+harmony+holistics,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),NULL,NULL
59925,view_product,2023-02-10 12:12:20,www.beautyshop.com/product/9037,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),Mail Client,NULL
59926,add_to_cart,2023-02-10 12:15:36,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),NULL,NULL
59927,checkout,2023-02-10 12:21:52,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),www.beautyshop.com/product/9037,NULL
59928,purchase,2023-02-10 12:23:04,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),www.beautyshop.com/checkout,NULL
59929,email_open,2023-02-10 12:59:23,www.beautyshop.com/email/?campaign=holiday_glam,Chrome/10.22.(X11; Linux x86_64; lij-IT) Presto/2.9.171 Version/12.00,Mail Client,NULL
59930,visit_site,2023-02-10 13:01:17,www.beautyshop.com,Chrome/10.22.(X11; Linux x86_64; lij-IT) Presto/2.9.171 Version/12.00,Mail Client,NULL
59931,search,2023-02-10 13:07:44,www.beautyshop.com/search/?query=energizing+citrus+body+wash,Chrome/10.22.(X11; Linux x86_64; lij-IT) Presto/2.9.171 Version/12.00,NULL,NULL
59932,view_product,2023-02-10 13:13:57,www.beautyshop.com/product/9036,Chrome/10.22.(X11; Linux x86_64; lij-IT) Presto/2.9.171 Version/12.00,Mail Client,NULL
59933,add_to_cart,2023-02-10 13:22:45,www.beautyshop.com/cart,Chrome/10.22.(X11; Linux x86_64; lij-IT) Presto/2.9.171 Version/12.00,NULL,NULL
59934,visit_site,2023-02-10 13:24:53,www.beautyshop.com,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/53.0.873.0 Mobile/42J262 Safari/532.1",NULL,507CCE82-95A5-4FCD-9780-98AE7674B872
59935,search,2023-02-10 13:28:22,www.beautyshop.com/search/?query=skin+care,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/53.0.873.0 Mobile/42J262 Safari/532.1",NULL,507CCE82-95A5-4FCD-9780-98AE7674B872
59936,view_product,2023-02-10 13:33:18,www.beautyshop.com/product/9024,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/53.0.873.0 Mobile/42J262 Safari/532.1",NULL,507CCE82-95A5-4FCD-9780-98AE7674B872
59937,add_to_cart,2023-02-10 13:38:50,www.beautyshop.com/cart,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/53.0.873.0 Mobile/42J262 Safari/532.1",NULL,507CCE82-95A5-4FCD-9780-98AE7674B872
59938,checkout,2023-02-10 13:43:28,www.beautyshop.com/checkout,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/53.0.873.0 Mobile/42J262 Safari/532.1",www.beautyshop.com/product/9024,507CCE82-95A5-4FCD-9780-98AE7674B872
59939,add_to_cart,2023-02-10 16:55:15,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),NULL,b0b235bb-ffb9-4645-a6bf-10eb12890f47
59940,checkout,2023-02-10 17:00:58,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),www.beautyshop.com/product/9004,b0b235bb-ffb9-4645-a6bf-10eb12890f47
59941,purchase,2023-02-10 17:03:13,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),www.beautyshop.com/checkout,b0b235bb-ffb9-4645-a6bf-10eb12890f47
59942,impression,2023-02-10 17:23:09,null,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,www.yahoo.com,60920397-db41-444b-aef0-79fbebd4c170
59943,visit_site,2023-02-10 17:27:20,www.beautyshop.com,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,www.yahoo.com,60920397-db41-444b-aef0-79fbebd4c170
59944,search,2023-02-10 17:32:40,www.beautyshop.com/search/?query=brightening+c+cream,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,NULL,60920397-db41-444b-aef0-79fbebd4c170
59945,view_product,2023-02-10 17:37:36,www.beautyshop.com/product/9111,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,www.bing.com,60920397-db41-444b-aef0-79fbebd4c170
59946,add_to_cart,2023-02-10 17:42:12,www.beautyshop.com/cart,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,NULL,60920397-db41-444b-aef0-79fbebd4c170
59947,checkout,2023-02-10 17:42:23,www.beautyshop.com/checkout,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,www.beautyshop.com/product/9111,60920397-db41-444b-aef0-79fbebd4c170
59948,purchase,2023-02-10 17:45:52,www.beautyshop.com/complete,Opera/9.95.(X11; Linux x86_64; li-BE) Presto/2.9.173 Version/11.00,www.beautyshop.com/checkout,60920397-db41-444b-aef0-79fbebd4c170
59949,impression,2023-02-10 18:25:11,null,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.837.0 Safari/531.2",www.yahoo.com,9addec73-e80e-450e-b851-809fcdd4b090
59950,visit_site,2023-02-10 18:30:51,www.beautyshop.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.837.0 Safari/531.2",www.yahoo.com,9addec73-e80e-450e-b851-809fcdd4b090
59951,search,2023-02-10 18:35:28,www.beautyshop.com/search/?query=forest+cologne,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.837.0 Safari/531.2",NULL,9addec73-e80e-450e-b851-809fcdd4b090
